word,sentiment
advertize,-8.632931439
advertized,-3.198551192
advertizement,-5.335836359
advertizer,-3.164053213
advertizes,-6.013327693
advertizing,-7.615835616
adverts,-0.715865195
advice,-2.007406967
advices,-0.049131242
advisability,4.638231775
advisable,0.512572646
advisatory,12.8
advise,-3.898936808
advised,-2.21106933
advisedly,-5.035053761
advisee,3.071753891
advisees,8.584960883
advisement,-2.350212903
adviser,-0.03642412
advisers,-1.012833183
advises,-0.220744623
advising,-2.724117286
advisor,0.141422887
advisories,-0.320828589
advisors,0.043501628
advisory,-0.510782481
advocacies,7.983131076
advocacy,-0.090859375
advocate,-0.156169564
advocated,-0.348018564
advocates,-1.823520995
advocating,-1.280374454
advocator,6.930230321
advocatory,12.8
advt,-3.761279542
adyta,7.440487004
adytum,2.357599913
adz,-7.023724482
adzes,-1.38375742
aegis,-0.696067907
aegises,12.8
aeolian,7.462730466
aeon,-2.04235766
aeonian,26.03924799
aeons,1.825087912
aerate,-0.681971138
aerated,-0.016299883
aerates,5.565196014
aerating,-0.026541948
aeration,-1.153104357
aerator,-2.785172846
aerators,0.862179311
aerial,1.19710151
aerialist,9.262697162
aerialists,3.42542235
aerially,11.15294529
aerials,5.697140235
aerie,5.575088751
aeries,4.136405925
aeriform,12.8
aerify,12.8
aerobatics,-0.292927577
aerobe,12.8
aerobes,-4.79757608
aerobic,0.826375123
aerobically,2.37366847
aerobics,-0.002712058
aerobiology,12.8
aerodrome,5.081581012
aerodromes,6.765774722
aerodynamic,1.832263391
aerodynamical,6.4
aerodynamically,-4.071824047
aerodynamics,0.21136411
aerodyne,-6.609812533
aerofoil,1.483527985
aerofoils,12.8
aerogels,2.256584678
aerolite,-5.864237206
aerology,14.26800852
aeronaut,6.394868503
aeronautic,-3.574640699
aeronautical,0.518747275
aeronautically,4.314442755
aeronautics,0.965148416
aeronauts,-3.913132156
aerophobia,12.8
aeroplane,2.31598024
aerosol,-0.997104163
aerosolization,0.216113835
aerosolize,-13.01656532
aerosolized,-8.913143403
aerosolizing,-8.857561697
aerosols,2.32986689
aerospace,0.766250129
aerostat,6.4
aery,12.9962305
aeschylus,6.918561628
aesop,1.197708298
aesopian,7.931305965
aesthesia,-12.8
aesthete,4.042436381
aesthetes,-1.637739579
aesthetic,0.042553898
aesthetically,0.014049772
aesthetics,0.193039735
aether,0.759172078
aetheric,3.351008102
aethers,26.03924799
afar,1.137965224
afars,-12.8
afb,1.836919473
afeard,0.380378185
afeared,7.636415958
affability,0.09363434
affable,3.150657034
affably,2.122637839
affair,0.354989634
affaire,2.743721104
affaires,-0.115062494
affairs,0.376404893
affect,1.071649311
affectation,-1.32356498
affectations,-0.617883858
affected,0.84228096
affectedly,-2.31711224
affectedness,-1.190661556
affecting,3.255099798
affectingly,12.34539277
affection,2.654706037
affectionate,5.131030571
affectionately,2.929769022
affectionless,4.640393812
affections,3.07634081
affective,2.332350307
affectively,0.412676468
affectivity,2.663359162
affects,1.473363745
afferent,3.010677689
affiance,7.073270162
affianced,5.304434903
affiances,12.8
affiancing,-6.4
affiant,17.24314442
affidavit,-5.321339017
affidavits,-3.887787737
affiliate,-2.00761662
affiliated,-1.76722039
affiliates,-0.433951777
affiliating,-5.813205961
affiliation,0.169032003
affiliations,-0.044780861
affinities,4.989296404
affinity,0.972426303
affirm,0.150861955
affirmable,-10.51161243
affirmance,22.81763919
affirmation,3.241519203
affirmations,1.933659899
affirmative,-0.134564085
affirmatively,-1.208197622
affirmativeness,6.4
affirmatives,2.995414774
affirmed,-0.182815465
affirmer,26.36841857
affirmers,12.8
affirming,2.979152554
affirms,3.166193424
affix,-2.872483813
affixal,12.8
affixation,-3.398583843
affixed,-2.301664842
affixer,-10.70219215
affixers,6.4
affixes,-0.562898018
affixing,-3.050463886
afflatus,1.705473881
afflict,0.280038122
afflicted,0.029851035
afflicting,0.023950269
affliction,0.23060772
afflictions,2.157287118
afflictive,11.48545137
afflicts,0.162018508
affluence,1.403449925
affluent,0.536047665
affluently,-5.992050837
affluents,7.142902124
afflux,1.152879388
afford,-0.053656851
affordable,5.482820935
afforded,0.07155624
affording,2.13538791
affords,4.498568273
afforestation,-4.867952224
afforesting,6.4
affray,-0.443246959
affraying,12.8
affrays,12.8
affright,7.127511504
affrighted,9.000092294
affrights,0
affront,-6.574826569
affronted,-0.825152813
affronting,-7.320122652
affronts,-1.320818217
afghan,0.643346029
afghani,0.930099808
afghanis,1.130839851
afghanistan,0.31663004
afghans,0.30483474
aficionado,2.083640402
aficionados,3.442538302
afield,0.089554705
afire,2.31763379
aflame,0.068617315
aflatoxin,-8.845239766
afloat,-0.124756146
aflutter,-3.934794531
afoot,1.031115797
afore,-0.508226857
aforementioned,-0.203236972
aforesaid,-0.73332061
aforethought,1.125840173
afoul,1.203882509
afraid,-0.007342946
afreet,-5.541171607
afreets,12.8
afresh,5.534227636
africa,0.785358052
african,0.578767906
africans,-0.264815217
afrikaans,2.389023436
afrit,18.81959422
afrits,24.91953833
afro,0.917432206
afros,-0.015070224
aft,0.806466659
after,-0.251582983
afterbirth,-2.347633669
afterbirths,-9.321730953
afterburner,-1.128225694
afterburners,0.385489508
aftercare,-1.959423917
afterdeck,-6.169752223
aftereffect,-2.670810328
aftereffects,3.974931199
afterglow,2.79784687
afterglows,7.053435472
afterimage,13.09833584
afterimages,14.4974441
afterimpression,0
afterlife,0.06593394
afterlives,1.037840194
aftermarket,-0.33057793
aftermath,2.107878697
aftermaths,1.12020333
aftermost,-4.396839273
afternoon,0.955315224
afternoons,3.964189791
afters,4.202770146
aftershave,-0.52745999
aftershaves,4.715303901
aftertaste,-2.678938047
aftertastes,1.137964717
afterthought,-4.593916404
afterthoughts,-2.521495662
afterward,0.18241211
afterwards,0.042275526
again,-0.062967643
against,-0.006792245
agama,14.86140859
agamas,-7.195525341
agamic,12.8
agapae,12.8
agape,1.349967592
agar,3.259336489
agate,2.226393083
agates,-2.079603453
agave,-0.874545882
agaves,4.414939613
agaze,12.8
age,0.732928333
aged,0.302301488
agedly,6.4
agedness,-8.062989444
ageing,0.792337107
ageism,-1.030251752
ageist,-4.498252214
ageists,-5.521582635
ageless,6.048200673
agelessly,25.5029371
agelessness,6.438732233
agelong,10.42649074
agencies,0.014785909
agency,0.12563726
agenda,-3.296683001
agendas,0.0303675
agendum,11.15294529
agendums,6.4
agent,0.097909809
agentry,-8.320327294
agents,0.031727162
agers,-0.785642435
ages,4.2725154
aggie,1.94912827
aggies,5.327535335
agglomerate,-3.798820492
agglomerated,-8.612295243
agglomerates,9.583256508
agglomerating,0.586526526
agglomeration,-2.867118509
agglomerations,10.33094111
agglutinate,-10.74318542
agglutinated,22.81763919
agglutinates,-21.64086079
agglutinating,-3.665592873
agglutination,-5.156205595
agglutinations,-11.35885259
agglutinative,5.85638187
agglutinatively,12.8
agglutinin,-12.8
agglutinins,12.8
aggrandize,-4.519446138
aggrandized,-6.720855324
aggrandizement,-2.93498963
aggrandizements,-6.707428738
aggrandizer,5.932885759
aggrandizers,-5.677749483
aggrandizes,-0.287562822
aggrandizing,-7.091662058
aggravate,-0.442841494
aggravated,-5.41029125
aggravates,-1.35307577
aggravating,-9.292684962
aggravation,-8.787194473
aggravations,0.440942684
aggregate,-0.34883537
aggregated,-1.402362596
aggregates,-4.515225055
aggregating,6.017403631
aggregation,2.000041326
aggregational,12.8
aggregations,5.205891661
aggregative,0.110997316
aggress,-4.30251032
aggressed,-5.461401657
aggresses,-9.914156695
aggressing,-3.354140227
aggression,0.156941167
aggressions,2.4974697
aggressive,0.790890014
aggressively,-0.359296534
aggressiveness,0.446992018
aggressor,0.040917203
aggressors,-2.021798511
aggrieve,12.8
aggrieved,-1.234799707
aggrieves,6.4
aggrieving,6.4
agha,11.33291465
aghas,7.186215288
aghast,-2.239513158
agile,4.75029582
agilely,1.935156201
agileness,0
agilities,22.81763919
agility,2.02791703
agin,0.028973993
aging,0.877144415
agings,6.4
agist,-11.52851463
agists,1.912837156
agitate,-0.23690498
agitated,-0.456372009
agitatedly,3.401013265
agitates,-0.337196116
agitating,-3.903598016
agitation,0.069295446
agitations,7.549646463
agitato,10.21350909
agitator,-1.575253963
agitators,-1.379461117
agitprop,-7.599252069
agitprops,12.8
aglare,12.8
agleam,7.186215288
aglee,12.8
aglet,-5.734303334
aglets,-3.822290666
agley,4.079226716
aglitter,13.62508168
aglow,4.510473629
agnostic,-0.147385252
agnosticism,-0.80375101
agnostics,-1.117736649
ago,0.288773365
agog,-0.735677173
agonal,-8.97412626
agone,9.58885046
agonic,18.27944956
agonies,4.76494532
agonise,2.769197491
agonised,5.872163791
agonises,8.344249221
agonist,12.35853105
agonistic,-2.98832535
agonists,1.638349676
agonize,-0.090501819
agonized,1.107933692
agonizes,2.436130075
agonizing,-2.603975294
agonizingly,-8.591977778
agons,12.8
agony,-1.31146895
agora,3.064342904
agoraphobia,1.459984784
agoraphobic,1.113219175
agoras,-7.910480797
agouti,8.991519965
agrarian,4.730418459
agrarianism,1.225719098
agrarians,21.38707496
agree,-0.583477245
agreeability,7.876026547
agreeable,1.370470521
agreeableness,3.228491092
agreeably,2.950298338
agreed,-2.241999411
agreeing,-0.403526409
agreement,-0.24608563
agreements,0.137453224
agrees,0.823607238
agribusiness,1.915413142
agribusinesses,10.46302779
agric,12.8
agricultural,1.310750755
agriculturalist,0.067208178
agriculturalists,-1.567259015
agriculturally,-1.939331291
agriculture,0.22573531
agricultures,12.8
agriculturist,7.917719569
agriculturists,6.934093895
agrimony,12.1404577
agronomic,-0.003289045
agronomies,6.4
agronomist,-1.938961317
agronomists,4.4492369
agronomy,0.871707279
aground,0.151055476
ague,-5.033496967
agues,4.923818829
aguishly,6.4
ah,-0.025441819
aha,-0.086053633
ahchoo,13.38119113
ahead,0.006257351
ahem,-0.761497811
ahems,12.8
ahimsa,0.838943723
ahold,-0.13761011
ahorse,21.0425709
ahoy,0.6563885
ahs,0.498932408
ai,-0.342397294
aid,0.092193583
aide,0.796069614
aided,3.130997845
aider,2.431705972
aiders,5.971345955
aides,0.249933089
aidful,12.8
aiding,1.177827905
aidman,16.26456804
aids,0.081839951
aigrette,12.8
aigrettes,-12.8
aikido,0.519387722
aikidos,12.8
ail,2.21280976
ailanthus,8.207084766
ailed,5.637261898
aileron,-5.44622287
ailerons,-0.961705183
ailing,2.275612175
ailment,-0.006224828
ailments,0.933742493
ails,1.167819759
ailurophobe,7.186215288
ailurophobia,-10.58564246
aim,-0.01622592
aimed,-0.767413019
aimer,4.274778284
aimers,2.220365048
aimful,-1.99966877
aimfully,12.8
aiming,-1.680670887
aimless,-5.48296568
aimlessly,-6.414599166
aimlessness,-1.000312549
aims,0.207989001
ainus,6.4
air,0.010891813
airbill,-9.416483547
airboat,0.132949075
airboats,-3.130154413
airborne,0.530557734
airbrush,-1.294340433
airbrushed,-3.30882498
airbrushes,-2.865602452
airbrushing,-1.96177696
airbursts,2.040655623
airbus,-0.410232025
airbusses,12.8
aircraft,0.065463776
aircrew,0.939916684
airdrome,7.387584748
airdromes,0
airdrop,-0.943021777
airdropped,5.780738261
airdropping,17.93654569
airdrops,2.01944877
aired,1.548032299
airedale,-1.251791809
airedales,-4.262084363
airer,12.94313634
airfare,-0.087533777
airfares,0.038980025
airfield,-0.132257459
airfields,1.482555468
airflow,-0.349717828
airflows,6.231293667
airfoil,2.494236592
airfoils,-0.645506667
airframe,-2.012079638
airframes,7.269840354
airfreight,-2.034825685
airglow,12.8
airhead,-4.431433262
airheads,-3.303153753
airier,9.101556076
airiest,12.52375799
airily,-3.550528478
airiness,5.270101483
airing,0.146618541
airings,1.964719427
airless,-2.311498482
airlessly,-10.58564246
airlessness,6.109543421
airlift,2.111341982
airlifted,0.483666662
airlifting,5.282272213
airlifts,7.106320811
airlike,13.05094993
airline,-0.010063057
airliner,0.032125669
airliners,-0.857530254
airlines,0.043172808
airlock,-0.494072769
airmail,0.311427674
airmailed,-8.28245391
airmails,12.8
airman,2.113853478
airmanship,18.0051127
airmen,1.271549215
airmobile,-10.83626842
airplane,-0.038540005
airplanes,0.024905688
airport,-0.094081073
airports,0.317574153
airs,1.976435452
airscrew,-7.443138144
airscrews,12.8
airship,1.93033881
airships,2.92228692
airsick,-3.578401655
airsickness,-8.164908759
airspace,-0.044149857
airspaces,-9.723716224
airspeed,-1.039378847
airspeeds,-2.703415904
airstream,1.64583932
airstrip,2.76997676
airstrips,2.964178067
airtight,0.009213633
airwave,0.027861567
airwaves,1.436637514
airway,-2.35539545
airways,0.420671973
airwoman,2.256584678
airwomen,6.753724491
airworthiness,2.098322135
airworthy,0.969466566
airy,3.845676253
aisle,0.038420332
aisled,10.27926843
aisles,0.546673015
aitch,7.728064388
aitches,4.001271006
ajar,-0.449778888
ajiva,12.8
akimbo,-1.083645722
akin,-0.393343418
akron,0.501253905
akvavit,6.577134252
al,0.067870673
alabama,3.994398119
alabamian,8.679920595
alabamians,1.58489767
alabaster,0.232236207
alack,-0.799188413
alacrity,1.814933288
aladdin,0.509430379
alai,0.234803403
alameda,5.292290389
alamedas,4.568637391
alamo,0.118801846
alamode,10.14094187
alamos,0.390597244
alan,1.304318294
alans,8.579149804
alar,2.104599094
alarm,-1.300908577
alarmclock,-0.025849258
alarmed,0.038819035
alarming,-0.50192117
alarmingly,-0.792969933
alarmism,-5.631732414
alarmist,-4.994969667
alarmists,-6.605998996
alarms,-0.664582502
alarum,-1.486317634
alarums,1.235531467
alary,12.8
alas,-5.16893255
alaska,1.880133393
alaskan,2.044462599
alaskans,3.69788866
alaskas,20.15521754
alate,-2.48692386
alb,5.856745188
alba,-1.522960311
albacore,0.380033615
albacores,8.455430126
albania,0.044500155
albanian,-0.103166347
albanians,-3.476079185
albany,2.257182327
albatross,0.243535027
albatrosses,0.658472826
albedo,4.562208125
albeit,0.363002685
albert,1.518617265
alberta,1.879222204
albinism,-2.847500064
albino,-3.276035832
albinoism,-5.532004757
albinos,-3.18889301
albs,7.097302584
album,1.85923942
albumen,4.399213108
albumens,12.8
albumin,14.29651137
albumins,12.8
albums,1.546045317
albuquerque,2.566334735
alcalde,2.968919007
alcaldes,12.8
alcazar,4.207468171
alcazars,12.8
alchemic,5.705381726
alchemical,4.681439122
alchemies,6.239974176
alchemist,0.424955075
alchemists,1.412013423
alchemy,1.267851591
alcohol,-0.034960766
alcoholic,0.040831969
alcoholically,-11.54228313
alcoholics,-3.076511763
alcoholism,0.210701662
alcoholized,-2.887503364
alcohols,-3.381494703
alcove,0.827325383
alcoved,12.8
alcoves,-0.570759512
aldehyde,-3.794906837
aldehydes,-1.365155412
alder,7.327815387
alderman,0.927027582
aldermanic,12.8
aldermen,15.30758625
alders,9.538416313
alderwoman,12.8
aldrin,0.211730411
aldrins,1.38453788
ale,2.416093157
aleatory,6.514297596
alecs,11.65647053
alee,-1.310870405
alefs,6.4
alehouse,10.0910919
alehouses,0.718521258
alembic,13.33139517
alembics,7.730651872
aleph,-1.734455821
alephs,-7.910480797
alert,-1.147699635
alerted,-1.676894059
alerter,-8.857561697
alerters,12.8
alerting,-0.163696657
alertly,-1.540238328
alertness,3.141170081
alerts,0.168031543
